,EVI
2014-09-30,0.5009792840240974
2014-10-31,0.45874352542352315
2014-11-30,0.39130338796911035
2014-12-31,0.2949167013209987
2015-01-31,0.22893777624008016
2015-02-28,0.23087037183267345
2015-03-31,0.2613036519251746
2015-04-30,0.30068423904663566
2015-05-31,0.3654908302102007
2015-06-30,0.42248633109903894
2015-07-31,0.45190639469154004
2015-08-31,0.43635634352168917
2015-09-30,0.4911374539602241
2015-10-31,0.4766356564916134
2015-11-30,0.39173624262113
2015-12-31,0.2891345381975103
2016-01-31,0.24409248718888854
2016-02-29,0.23074444855877532
2016-03-31,0.2533806496495644
2016-04-30,0.3182375642796134
2016-05-31,0.38360745258409745
2016-06-30,0.42372580382661507
2016-07-31,0.41941552898815804
2016-08-31,0.43887938446158453
2016-09-30,0.49013923354104355
2016-10-31,0.42808782930605677
2016-11-30,0.33533752634329816
2016-12-31,0.27483732982416537
2017-01-31,0.23539789903529673
2017-02-28,0.229220752836949
2017-03-31,0.2708315853278086
2017-04-30,0.3032448897458023
2017-05-31,0.3734755358054098
2017-06-30,0.43785199287245263
2017-07-31,0.451001926468642
2017-08-31,0.4604203571325853
2017-09-30,0.4731406276369945
2017-10-31,0.44494365763671007
2017-11-30,0.34176878338166716
2017-12-31,0.27214680234804
2018-01-31,0.22587948096931548
2018-02-28,0.24042397649624586
2018-03-31,0.2718617708993365
2018-04-30,0.32149270008441166
2018-05-31,0.32467967445095736
2018-06-30,0.3803940730734987
2018-07-31,0.37781523694178776
2018-08-31,0.4384662711604555
2018-09-30,0.4770829279449573
2018-10-31,0.4609103543772889
2018-11-30,0.3859507080281811
2018-12-31,0.29469601467978923
2019-01-31,0.2475851225484749
2019-02-28,0.2328530050901269
2019-03-31,0.266374321458826
2019-04-30,0.32076198942504786
2019-05-31,0.3551745147142801
2019-06-30,0.4275439956079869
2019-07-31,0.41725701430337075
2019-08-31,0.4559390024126554
2019-09-30,0.4976321450397606
2019-10-31,0.4737377797099341
2019-11-30,0.4044168868724639
2019-12-31,0.3034606430341502
2020-01-31,0.2484661184300893
2020-02-29,0.23214402244349697
2020-03-31,0.2618250837091335
2020-04-30,0.3342831692870759
2020-05-31,0.38951039144208655
2020-06-30,0.43422642394540323
2020-07-31,0.3698812479535643
2020-08-31,0.39264536877886624
2020-09-30,0.4995473435954968
2020-10-31,0.4343499586841789
2020-11-30,0.3499952472300571
2020-12-31,0.29361886088998645
2021-01-31,0.2531575193111058
2021-02-28,0.2447017026793199
2021-03-31,0.27279863969434076
2021-04-30,0.30563087216973217
2021-05-31,0.37351979110073696
2021-06-30,0.42787433787075463
2021-07-31,0.4138113704301437
2021-08-31,0.45915620948359814
2021-09-30,0.5000732680236353
2021-10-31,0.4599721170338248
2021-11-30,0.40628134840709706
2021-12-31,0.3061131094115866
