,EVI
2014-09-30,0.20946212318132637
2014-10-31,0.24969002801010046
2014-11-30,0.28546747487992263
2014-12-31,0.34404003216131707
2015-01-31,0.3948771931653464
2015-02-28,0.42789652954986546
2015-03-31,0.41156765469215295
2015-04-30,0.36566708309189244
2015-05-31,0.3000384507617775
2015-06-30,0.25006971818035484
2015-07-31,0.21159267786473274
2015-08-31,0.18983626322205038
2015-09-30,0.20764756277676455
2015-10-31,0.23778728661317844
2015-11-30,0.27660550595275435
2015-12-31,0.37421398754759144
2016-01-31,0.38075823039789897
2016-02-29,0.4073315997179667
2016-03-31,0.42045307177259705
2016-04-30,0.3743470372759402
2016-05-31,0.3022717669530199
2016-06-30,0.25160678455201146
2016-07-31,0.21174157029606655
2016-08-31,0.19057472225931443
2016-09-30,0.2002609912465645
